Participant	Recording	Case	Stimul	Timestamp	Fixation_X	Fixation_Y	File	Right_eye_normalized	Left_eye_normalized	Rage-Net_X	Rage-Net_Y
P12	Recording15	case_3	Top right	305134205	1859.0	164.0	1679.jpg	1679_right_eye.jpg	1679_left_eye.jpg	1877.1771	104.801186
P12	Recording15	case_3	Middle center	305694115	971.0	577.0	1680.jpg	1680_right_eye.jpg	1680_left_eye.jpg	1059.7314	40.525513
P12	Recording15	case_3	Middle right	306254030	1846.0	537.0	1681.jpg	1681_right_eye.jpg	1681_left_eye.jpg	1879.0723	356.53128
P12	Recording15	case_3	Bottom center	306887251	949.0	908.0	1682.jpg	1682_right_eye.jpg	1682_left_eye.jpg	1120.3184	101.22875
P12	Recording15	case_3	Top left	307487158	72.0	154.0	1683.jpg	1683_right_eye.jpg	1683_left_eye.jpg	191.21477	25.50093
P12	Recording15	case_3	Bottom left	308063738	92.0	896.0	1684.jpg	1684_right_eye.jpg	1684_left_eye.jpg	48.256165	177.42075
P12	Recording15	case_3	Top center	308693512	966.0	179.0	1685.jpg	1685_right_eye.jpg	1685_left_eye.jpg	1107.0889	19.307373
P12	Recording15	case_3	Bottom center	309236883	954.0	899.0	1686.jpg	1686_right_eye.jpg	1686_left_eye.jpg	1091.6455	141.19138
P12	Recording15	case_3	Middle right	309830117	1833.0	524.0	1687.jpg	1687_right_eye.jpg	1687_left_eye.jpg	1892.552	289.53983
P12	Recording15	case_3	Middle left	310423352	83.0	551.0	1688.jpg	1688_right_eye.jpg	1688_left_eye.jpg	139.60756	28.111023
P12	Recording15	case_3	Bottom right	311063255	1791.0	874.0	1689.jpg	1689_right_eye.jpg	1689_left_eye.jpg	1856.7037	425.03082
P12	Recording15	case_3	Top right	311719686	1863.0	171.0	1690.jpg	1690_right_eye.jpg	1690_left_eye.jpg	1865.1553	115.68628
P12	Recording15	case_3	Middle center	312319614	974.0	553.0	1691.jpg	1691_right_eye.jpg	1691_left_eye.jpg	1144.9675	33.063953
P12	Recording15	case_3	Middle center	313399435	974.0	556.0	1692.jpg	1692_right_eye.jpg	1692_left_eye.jpg	1119.1661	42.691517
P12	Recording15	case_3	Bottom right	314136088	1795.0	877.0	1693.jpg	1693_right_eye.jpg	1693_left_eye.jpg	1861.8672	499.208
P12	Recording15	case_3	Bottom left	314759223	105.0	896.0	1694.jpg	1694_right_eye.jpg	1694_left_eye.jpg	63.957638	126.70717
P12	Recording15	case_3	Top left	315285781	76.0	163.0	1695.jpg	1695_right_eye.jpg	1695_left_eye.jpg	239.86275	48.580612
P12	Recording15	case_3	Middle right	315862460	1841.0	538.0	1696.jpg	1696_right_eye.jpg	1696_left_eye.jpg	1874.0074	325.43726
P12	Recording15	case_3	Bottom center	316389081	975.0	905.0	1697.jpg	1697_right_eye.jpg	1697_left_eye.jpg	1263.9194	165.9801
P12	Recording15	case_3	Middle left	316902327	95.0	561.0	1698.jpg	1698_right_eye.jpg	1698_left_eye.jpg	129.04897	35.922832
P12	Recording15	case_3	Top right	317598777	1848.0	185.0	1699.jpg	1699_right_eye.jpg	1699_left_eye.jpg	1859.5312	118.61764
P12	Recording15	case_3	Top center	318268774	956.0	181.0	1700.jpg	1700_right_eye.jpg	1700_left_eye.jpg	1133.2812	22.016834
P12	Recording15	case_4	Middle right	349373801	1830.0	551.0	1701.jpg	1701_right_eye.jpg	1701_left_eye.jpg	1918.8506	269.31506
P12	Recording15	case_4	Middle left	349967005	85.0	549.0	1702.jpg	1702_right_eye.jpg	1702_left_eye.jpg	986.7048	88.46561
P12	Recording15	case_4	Bottom left	350503484	101.0	919.0	1703.jpg	1703_right_eye.jpg	1703_left_eye.jpg	1047.4197	429.231
P12	Recording15	case_4	Top left	350983394	106.0	211.0	1704.jpg	1704_right_eye.jpg	1704_left_eye.jpg	1082.2091	21.79107
P12	Recording15	case_4	Middle center	351589974	970.0	575.0	1705.jpg	1705_right_eye.jpg	1705_left_eye.jpg	1877.964	194.42328
P12	Recording15	case_4	Top center	352206646	972.0	177.0	1706.jpg	1706_right_eye.jpg	1706_left_eye.jpg	1820.5948	29.519247
P12	Recording15	case_4	Bottom right	352926528	1793.0	872.0	1707.jpg	1707_right_eye.jpg	1707_left_eye.jpg	1917.6077	372.853
P12	Recording15	case_4	Top right	353566416	1866.0	164.0	1708.jpg	1708_right_eye.jpg	1708_left_eye.jpg	1915.5059	157.20119
P12	Recording15	case_4	Bottom center	354199655	968.0	897.0	1709.jpg	1709_right_eye.jpg	1709_left_eye.jpg	1897.3917	378.0655
P12	Recording15	case_4	Bottom left	354896114	105.0	902.0	1710.jpg	1710_right_eye.jpg	1710_left_eye.jpg	991.82477	389.52158
P12	Recording15	case_4	Middle center	355606102	966.0	582.0	1711.jpg	1711_right_eye.jpg	1711_left_eye.jpg	1852.4052	163.21584
P12	Recording15	case_4	Middle left	356262529	82.0	557.0	1712.jpg	1712_right_eye.jpg	1712_left_eye.jpg	1096.232	51.020992
P12	Recording15	case_4	Bottom center	357045870	981.0	905.0	1713.jpg	1713_right_eye.jpg	1713_left_eye.jpg	1902.3394	399.542
P12	Recording15	case_4	Top right	357759087	1869.0	172.0	1714.jpg	1714_right_eye.jpg	1714_left_eye.jpg	1914.8988	187.82684
P12	Recording15	case_4	Top center	358462174	982.0	183.0	1715.jpg	1715_right_eye.jpg	1715_left_eye.jpg	1836.6017	32.03833
P12	Recording15	case_4	Middle right	359192175	1841.0	550.0	1716.jpg	1716_right_eye.jpg	1716_left_eye.jpg	1918.1296	275.10565
P12	Recording15	case_4	Top left	359935402	67.0	167.0	1717.jpg	1717_right_eye.jpg	1717_left_eye.jpg	1174.0743	27.82461
P12	Recording15	case_4	Bottom right	360645276	1799.0	880.0	1718.jpg	1718_right_eye.jpg	1718_left_eye.jpg	1919.3763	445.17078
P12	Recording15	case_4	Top center	361391826	992.0	176.0	1719.jpg	1719_right_eye.jpg	1719_left_eye.jpg	1796.7701	27.384739
P12	Recording15	case_4	Top right	362071711	1876.0	173.0	1720.jpg	1720_right_eye.jpg	1720_left_eye.jpg	1914.555	134.07993
P12	Recording15	case_4	Bottom right	362781602	1794.0	884.0	1721.jpg	1721_right_eye.jpg	1721_left_eye.jpg	1919.23	437.67258
P12	Recording15	case_4	Bottom left	363381507	133.0	900.0	1722.jpg	1722_right_eye.jpg	1722_left_eye.jpg	1034.9072	432.58765
P12	Recording15	case_4	Top left	364008061	71.0	161.0	1723.jpg	1723_right_eye.jpg	1723_left_eye.jpg	1044.603	16.540281
P12	Recording15	case_4	Middle right	364631299	1839.0	540.0	1724.jpg	1724_right_eye.jpg	1724_left_eye.jpg	1918.8033	220.12251
P12	Recording15	case_4	Middle center	365407854	961.0	549.0	1725.jpg	1725_right_eye.jpg	1725_left_eye.jpg	1849.0585	149.22704
P12	Recording15	case_4	Middle left	365934432	79.0	533.0	1726.jpg	1726_right_eye.jpg	1726_left_eye.jpg	1048.3953	59.553852
P12	Recording15	case_4	Bottom center	366557667	959.0	895.0	1727.jpg	1727_right_eye.jpg	1727_left_eye.jpg	1909.1217	361.90945
P12	Recording15	case_5	Middle center	398605704	956.0	526.0	1728.jpg	1728_right_eye.jpg	1728_left_eye.jpg	945.2665	737.631
P12	Recording15	case_5	Bottom center	399165614	947.0	904.0	1729.jpg	1729_right_eye.jpg	1729_left_eye.jpg	1043.2577	994.7393
P12	Recording15	case_5	Bottom right	399655635	1685.0	825.0	1730.jpg	1730_right_eye.jpg	1730_left_eye.jpg	1667.2352	1001.1219
P12	Recording15	case_5	Bottom left	400495512	85.0	889.0	1731.jpg	1731_right_eye.jpg	1731_left_eye.jpg	116.14093	761.96655
P12	Recording15	case_5	Top left	401095396	47.0	164.0	1732.jpg	1732_right_eye.jpg	1732_left_eye.jpg	191.62834	224.98735
P12	Recording15	case_5	Top center	401661971	973.0	191.0	1733.jpg	1733_right_eye.jpg	1733_left_eye.jpg	965.20056	315.859
P12	Recording15	case_5	Top right	402231782	1870.0	174.0	1734.jpg	1734_right_eye.jpg	1734_left_eye.jpg	1627.751	409.7044
P12	Recording15	case_5	Middle right	402775115	1830.0	554.0	1735.jpg	1735_right_eye.jpg	1735_left_eye.jpg	1894.0826	699.2655
P12	Recording15	case_5	Middle left	403455016	72.0	557.0	1736.jpg	1736_right_eye.jpg	1736_left_eye.jpg	98.75146	483.0643
P12	Recording15	case_5	Middle left	404118105	72.0	557.0	1737.jpg	1737_right_eye.jpg	1737_left_eye.jpg	68.24914	594.2722
P12	Recording15	case_5	Bottom center	404848123	947.0	908.0	1738.jpg	1738_right_eye.jpg	1738_left_eye.jpg	861.51855	998.4991
P12	Recording15	case_5	Top center	405597894	959.0	187.0	1739.jpg	1739_right_eye.jpg	1739_left_eye.jpg	869.69293	286.8028
P12	Recording15	case_5	Bottom right	406421200	1800.0	883.0	1740.jpg	1740_right_eye.jpg	1740_left_eye.jpg	1826.4003	1003.34924
P12	Recording15	case_5	Middle right	406864356	1837.0	533.0	1741.jpg	1741_right_eye.jpg	1741_left_eye.jpg	1864.4478	566.3245
P12	Recording15	case_5	Bottom left	407461018	88.0	882.0	1742.jpg	1742_right_eye.jpg	1742_left_eye.jpg	119.88998	731.7317
P12	Recording15	case_5	Middle center	408134256	950.0	530.0	1743.jpg	1743_right_eye.jpg	1743_left_eye.jpg	1008.13245	626.9241
P12	Recording15	case_5	Top left	408750820	56.0	158.0	1744.jpg	1744_right_eye.jpg	1744_left_eye.jpg	198.90723	313.90448
P12	Recording15	case_5	Top right	409424047	1853.0	178.0	1745.jpg	1745_right_eye.jpg	1745_left_eye.jpg	1857.1888	340.8522
P12	Recording15	case_5	Top right	410117258	1853.0	178.0	1746.jpg	1746_right_eye.jpg	1746_left_eye.jpg	1617.683	224.48073
P12	Recording15	case_5	Bottom right	410767153	1808.0	885.0	1747.jpg	1747_right_eye.jpg	1747_left_eye.jpg	1809.0095	998.08203
P12	Recording15	case_5	Middle center	411327063	984.0	552.0	1748.jpg	1748_right_eye.jpg	1748_left_eye.jpg	988.0925	745.9906
P12	Recording15	case_5	Middle right	411886973	1829.0	531.0	1749.jpg	1749_right_eye.jpg	1749_left_eye.jpg	1890.377	612.63586
P12	Recording15	case_5	Bottom left	412463543	94.0	895.0	1750.jpg	1750_right_eye.jpg	1750_left_eye.jpg	156.19777	748.75354
P12	Recording15	case_5	Top center	413046777	980.0	184.0	1751.jpg	1751_right_eye.jpg	1751_left_eye.jpg	1077.3224	328.1485
P12	Recording15	case_5	Top left	413703346	48.0	159.0	1752.jpg	1752_right_eye.jpg	1752_left_eye.jpg	148.95633	336.41046
P12	Recording15	case_5	Bottom center	414383239	946.0	907.0	1753.jpg	1753_right_eye.jpg	1753_left_eye.jpg	989.3633	1024.8646
P12	Recording15	case_5	Middle left	414989804	68.0	539.0	1754.jpg	1754_right_eye.jpg	1754_left_eye.jpg	98.267166	404.42026
P12	Recording15	case_6	Top center	429573988	966.0	209.0	1755.jpg	1755_right_eye.jpg	1755_left_eye.jpg	985.9748	246.24109
P12	Recording15	case_6	Middle center	430127288	960.0	555.0	1756.jpg	1756_right_eye.jpg	1756_left_eye.jpg	932.6092	754.6639
P12	Recording15	case_6	Top left	430710601	60.0	167.0	1757.jpg	1757_right_eye.jpg	1757_left_eye.jpg	66.03732	195.41695
P12	Recording15	case_6	Bottom right	431343814	1786.0	898.0	1758.jpg	1758_right_eye.jpg	1758_left_eye.jpg	1902.4097	1013.38446
P12	Recording15	case_6	Bottom left	431926971	91.0	841.0	1759.jpg	1759_right_eye.jpg	1759_left_eye.jpg	102.918106	972.19257
P12	Recording15	case_6	Top right	432470305	1773.0	199.0	1760.jpg	1760_right_eye.jpg	1760_left_eye.jpg	1888.402	292.18167
P12	Recording15	case_6	Middle left	432996893	105.0	509.0	1761.jpg	1761_right_eye.jpg	1761_left_eye.jpg	66.60777	720.6784
P12	Recording15	case_6	Bottom center	433560139	960.0	898.0	1762.jpg	1762_right_eye.jpg	1762_left_eye.jpg	1117.2806	1044.3505
P12	Recording15	case_6	Middle right	434043383	1729.0	526.0	1763.jpg	1763_right_eye.jpg	1763_left_eye.jpg	1890.4178	502.21698
P12	Recording15	case_6	Middle center	434596626	976.0	552.0	1764.jpg	1764_right_eye.jpg	1764_left_eye.jpg	1054.8423	810.41156
P12	Recording15	case_6	Bottom left	435109888	111.0	896.0	1765.jpg	1765_right_eye.jpg	1765_left_eye.jpg	78.9763	1013.6688
P12	Recording15	case_6	Top center	435606463	916.0	202.0	1766.jpg	1766_right_eye.jpg	1766_left_eye.jpg	946.8781	310.67957
P12	Recording15	case_6	Top left	436176375	69.0	152.0	1767.jpg	1767_right_eye.jpg	1767_left_eye.jpg	62.07641	290.0422
P12	Recording15	case_6	Bottom right	436696276	1674.0	864.0	1768.jpg	1768_right_eye.jpg	1768_left_eye.jpg	1777.387	976.38794
P12	Recording15	case_6	Bottom center	437199528	960.0	899.0	1769.jpg	1769_right_eye.jpg	1769_left_eye.jpg	1336.8676	1027.4816
P12	Recording15	case_6	Top right	437736116	1842.0	176.0	1770.jpg	1770_right_eye.jpg	1770_left_eye.jpg	1901.3558	342.59143
P12	Recording15	case_6	Middle right	438199374	1835.0	543.0	1771.jpg	1771_right_eye.jpg	1771_left_eye.jpg	1904.8123	726.87537
P12	Recording15	case_6	Middle left	438775936	103.0	535.0	1772.jpg	1772_right_eye.jpg	1772_left_eye.jpg	47.862125	657.8352
P12	Recording15	case_6	Middle right	439342512	1792.0	523.0	1773.jpg	1773_right_eye.jpg	1773_left_eye.jpg	1891.5295	632.902
P12	Recording15	case_6	Middle left	439919080	93.0	538.0	1774.jpg	1774_right_eye.jpg	1774_left_eye.jpg	54.94105	611.42535
P12	Recording15	case_6	Bottom right	440525639	1774.0	885.0	1775.jpg	1775_right_eye.jpg	1775_left_eye.jpg	1906.9681	1008.8411
P12	Recording15	case_6	Bottom left	441148885	103.0	892.0	1776.jpg	1776_right_eye.jpg	1776_left_eye.jpg	92.807175	1026.3364
P12	Recording15	case_6	Bottom center	441718801	955.0	900.0	1777.jpg	1777_right_eye.jpg	1777_left_eye.jpg	1215.8927	1039.2318
P12	Recording15	case_6	Top left	442341934	63.0	181.0	1778.jpg	1778_right_eye.jpg	1778_left_eye.jpg	50.550793	317.39655
P12	Recording15	case_6	Middle center	442941836	949.0	547.0	1779.jpg	1779_right_eye.jpg	1779_left_eye.jpg	1062.5632	773.6022
P12	Recording15	case_6	Top right	443511848	1849.0	175.0	1780.jpg	1780_right_eye.jpg	1780_left_eye.jpg	1906.1823	366.86703
P12	Recording15	case_6	Top center	444101646	955.0	196.0	1781.jpg	1781_right_eye.jpg	1781_left_eye.jpg	1177.5863	368.20874
P13	Recording16	case_1	Bottom center	65540635	956.0	996.0	1782.jpg	1782_right_eye.jpg	1782_left_eye.jpg	879.45404	1062.2848
P13	Recording16	case_1	Bottom right	67290227	1722.0	972.0	1783.jpg	1783_right_eye.jpg	1783_left_eye.jpg	1701.6476	1057.4478
P13	Recording16	case_1	Middle right	68530059	1729.0	592.0	1784.jpg	1784_right_eye.jpg	1784_left_eye.jpg	1777.73	770.00665
P13	Recording16	case_1	Top center	69266705	972.0	133.0	1785.jpg	1785_right_eye.jpg	1785_left_eye.jpg	692.56036	247.54973
P13	Recording16	case_1	Top left	70156460	178.0	133.0	1786.jpg	1786_right_eye.jpg	1786_left_eye.jpg	61.934917	167.42276
P13	Recording16	case_1	Middle center	71219728	951.0	553.0	1787.jpg	1787_right_eye.jpg	1787_left_eye.jpg	866.02924	826.06726
P13	Recording16	case_1	Top right	72146244	1750.0	140.0	1788.jpg	1788_right_eye.jpg	1788_left_eye.jpg	1819.9113	212.48053
P13	Recording16	case_1	Middle left	73042662	186.0	574.0	1789.jpg	1789_right_eye.jpg	1789_left_eye.jpg	66.71637	673.4783
P13	Recording16	case_1	Bottom left	74035788	175.0	968.0	1790.jpg	1790_right_eye.jpg	1790_left_eye.jpg	134.0087	1042.7272
P13	Recording16	case_1	Middle center	74892450	955.0	532.0	1791.jpg	1791_right_eye.jpg	1791_left_eye.jpg	867.62006	844.715
P13	Recording16	case_1	Top left	75905623	180.0	129.0	1792.jpg	1792_right_eye.jpg	1792_left_eye.jpg	73.95469	198.073
P13	Recording16	case_1	Bottom center	76818816	952.0	1005.0	1793.jpg	1793_right_eye.jpg	1793_left_eye.jpg	964.32153	1068.2898
P13	Recording16	case_1	Top center	77755205	964.0	144.0	1794.jpg	1794_right_eye.jpg	1794_left_eye.jpg	688.5426	233.5664
P13	Recording16	case_1	Middle left	78685196	180.0	576.0	1795.jpg	1795_right_eye.jpg	1795_left_eye.jpg	63.18266	647.59863
P13	Recording16	case_1	Middle right	79721574	1732.0	585.0	1796.jpg	1796_right_eye.jpg	1796_left_eye.jpg	1812.646	711.8712
P13	Recording16	case_1	Top right	80531541	1758.0	126.0	1797.jpg	1797_right_eye.jpg	1797_left_eye.jpg	1851.5251	232.80507
P13	Recording16	case_1	Bottom right	81371400	1738.0	970.0	1798.jpg	1798_right_eye.jpg	1798_left_eye.jpg	1787.441	1050.9602
P13	Recording16	case_1	Bottom left	82044632	191.0	963.0	1799.jpg	1799_right_eye.jpg	1799_left_eye.jpg	159.15602	1023.83984
P13	Recording16	case_1	Top right	83201017	1742.0	140.0	1800.jpg	1800_right_eye.jpg	1800_left_eye.jpg	1822.9655	295.09784
P13	Recording16	case_1	Middle center	84027512	960.0	553.0	1801.jpg	1801_right_eye.jpg	1801_left_eye.jpg	814.3473	891.2262
P13	Recording16	case_1	Middle left	84874032	186.0	582.0	1802.jpg	1802_right_eye.jpg	1802_left_eye.jpg	93.62005	672.20825
P13	Recording16	case_1	Top center	85690696	969.0	147.0	1803.jpg	1803_right_eye.jpg	1803_left_eye.jpg	759.66815	159.86778
P13	Recording16	case_1	Bottom right	86570560	1728.0	972.0	1804.jpg	1804_right_eye.jpg	1804_left_eye.jpg	1746.0197	1062.1708
P13	Recording16	case_1	Bottom left	87380307	184.0	968.0	1805.jpg	1805_right_eye.jpg	1805_left_eye.jpg	189.1106	1054.9048
P13	Recording16	case_1	Middle right	88220202	1725.0	549.0	1806.jpg	1806_right_eye.jpg	1806_left_eye.jpg	1812.6522	694.4996
P13	Recording16	case_1	Top left	88980042	172.0	129.0	1807.jpg	1807_right_eye.jpg	1807_left_eye.jpg	53.00118	162.36118
P13	Recording16	case_1	Bottom center	89786689	965.0	997.0	1808.jpg	1808_right_eye.jpg	1808_left_eye.jpg	977.1154	1063.7446
P13	Recording16	case_2	Bottom left	113716080	180.0	975.0	1809.jpg	1809_right_eye.jpg	1809_left_eye.jpg	169.25093	1038.8883
P13	Recording16	case_2	Middle right	114437705			1810.jpg	1810_right_eye.jpg	1810_left_eye.jpg	1736.8442	611.7181
P13	Recording16	case_2	Top center	114997814			1811.jpg	1811_right_eye.jpg	1811_left_eye.jpg	719.7411	161.73685
P13	Recording16	case_2	Middle left	115574776			1812.jpg	1812_right_eye.jpg	1812_left_eye.jpg	99.61653	636.73126
P13	Recording16	case_2	Middle center	116181790			1813.jpg	1813_right_eye.jpg	1813_left_eye.jpg	678.3721	672.2246
P13	Recording16	case_2	Top left	116562263	175.0	16.0	1814.jpg	1814_right_eye.jpg	1814_left_eye.jpg	55.328674	160.43155
P13	Recording16	case_2	Bottom center	117421621			1815.jpg	1815_right_eye.jpg	1815_left_eye.jpg	929.5322	1051.2495
P13	Recording16	case_2	Bottom right	118422133	1785.0	970.0	1816.jpg	1816_right_eye.jpg	1816_left_eye.jpg	1703.9486	1035.9579
P13	Recording16	case_2	Top right	118952004	1784.0	55.0	1817.jpg	1817_right_eye.jpg	1817_left_eye.jpg	1739.9713	228.47295
P13	Recording16	case_2	Middle center	119885501			1818.jpg	1818_right_eye.jpg	1818_left_eye.jpg	705.3173	660.1532
P13	Recording16	case_2	Bottom left	120531751	171.0	988.0	1819.jpg	1819_right_eye.jpg	1819_left_eye.jpg	107.512955	1035.341
P13	Recording16	case_2	Bottom center	121381881			1820.jpg	1820_right_eye.jpg	1820_left_eye.jpg	998.44403	1039.5712
P13	Recording16	case_2	Bottom right	122173952			1821.jpg	1821_right_eye.jpg	1821_left_eye.jpg	1742.9587	1016.9514
P13	Recording16	case_2	Top right	122731378	1759.0	80.0	1822.jpg	1822_right_eye.jpg	1822_left_eye.jpg	1720.5244	194.59782
P13	Recording16	case_2	Top left	123484590	203.0	38.0	1823.jpg	1823_right_eye.jpg	1823_left_eye.jpg	39.28218	109.86312
P13	Recording16	case_2	Top center	124231136	1038.0	-5.0	1824.jpg	1824_right_eye.jpg	1824_left_eye.jpg	543.6878	192.92342
P13	Recording16	case_2	Middle left	125149726			1825.jpg	1825_right_eye.jpg	1825_left_eye.jpg	71.58984	522.71454
P13	Recording16	case_2	Middle right	125853716			1826.jpg	1826_right_eye.jpg	1826_left_eye.jpg	1812.9929	673.618
P13	Recording16	case_2	Top right	126387461	1747.0	138.0	1827.jpg	1827_right_eye.jpg	1827_left_eye.jpg	1708.7462	264.74228
P13	Recording16	case_2	Middle center	127133725			1828.jpg	1828_right_eye.jpg	1828_left_eye.jpg	696.2823	671.96844
P13	Recording16	case_2	Bottom right	127909720			1829.jpg	1829_right_eye.jpg	1829_left_eye.jpg	1719.3561	1027.9343
P13	Recording16	case_2	Top center	128557894			1830.jpg	1830_right_eye.jpg	1830_left_eye.jpg	612.13074	178.81917
P13	Recording16	case_2	Bottom left	129123679	181.0	1016.0	1831.jpg	1831_right_eye.jpg	1831_left_eye.jpg	244.09653	947.3165
P13	Recording16	case_2	Middle right	129989966			1832.jpg	1832_right_eye.jpg	1832_left_eye.jpg	1763.3572	668.5523
P13	Recording16	case_2	Top left	130693599	187.0	133.0	1833.jpg	1833_right_eye.jpg	1833_left_eye.jpg	46.841675	135.29752
P13	Recording16	case_2	Bottom center	131317843			1834.jpg	1834_right_eye.jpg	1834_left_eye.jpg	905.4813	1042.1056
P13	Recording16	case_2	Middle left	131736591	177.0	525.0	1835.jpg	1835_right_eye.jpg	1835_left_eye.jpg	71.29014	546.93274
P13	Recording16	case_3	Top left	168050600	174.0	125.0	1836.jpg	1836_right_eye.jpg	1836_left_eye.jpg	291.35883	5.1837444
P13	Recording16	case_3	Bottom right	168753897	1743.0	969.0	1837.jpg	1837_right_eye.jpg	1837_left_eye.jpg	1692.4624	72.221664
P13	Recording16	case_3	Top center	169460456	958.0	118.0	1838.jpg	1838_right_eye.jpg	1838_left_eye.jpg	1022.64484	3.6756735
P13	Recording16	case_3	Bottom center	170100349	960.0	1001.0	1839.jpg	1839_right_eye.jpg	1839_left_eye.jpg	831.4917	12.875494
P13	Recording16	case_3	Bottom left	170746917	180.0	969.0	1840.jpg	1840_right_eye.jpg	1840_left_eye.jpg	126.108154	13.297895
P13	Recording16	case_3	Middle center	171280165	951.0	501.0	1841.jpg	1841_right_eye.jpg	1841_left_eye.jpg	854.56	4.2020154
P13	Recording16	case_3	Middle left	171780092	194.0	587.0	1842.jpg	1842_right_eye.jpg	1842_left_eye.jpg	171.1104	5.2025504
P13	Recording16	case_3	Top right	172369895	1759.0	118.0	1843.jpg	1843_right_eye.jpg	1843_left_eye.jpg	1718.2953	23.098894
P13	Recording16	case_3	Middle right	173116437	1737.0	589.0	1844.jpg	1844_right_eye.jpg	1844_left_eye.jpg	1586.8956	60.3527
P13	Recording16	case_3	Middle center	173796311	969.0	485.0	1845.jpg	1845_right_eye.jpg	1845_left_eye.jpg	833.0284	6.6527243
P13	Recording16	case_3	Top center	174436248	969.0	146.0	1846.jpg	1846_right_eye.jpg	1846_left_eye.jpg	983.9719	2.8808355
P13	Recording16	case_3	Bottom left	175076134	173.0	970.0	1847.jpg	1847_right_eye.jpg	1847_left_eye.jpg	145.03937	17.067932
P13	Recording16	case_3	Bottom right	175722667	1731.0	972.0	1848.jpg	1848_right_eye.jpg	1848_left_eye.jpg	1724.3175	66.75841
P13	Recording16	case_3	Middle right	176349262	1731.0	596.0	1849.jpg	1849_right_eye.jpg	1849_left_eye.jpg	1688.7047	34.197697
P13	Recording16	case_3	Bottom center	177002485	964.0	1004.0	1850.jpg	1850_right_eye.jpg	1850_left_eye.jpg	743.4047	9.475242
P13	Recording16	case_3	Top right	177772462	1757.0	128.0	1851.jpg	1851_right_eye.jpg	1851_left_eye.jpg	1719.0773	25.151922
