Participant	Recording	Case	Stimul	Timestamp	Fixation_X	Fixation_Y	File	Right_eye_normalized	Left_eye_normalized
P7	Recording10	case_3	Bottom center	278967718	1034.0	972.0	887.jpg	887_right_eye.jpg	887_left_eye.jpg
P7	Recording10	case_3	Top right	280050719	1747.0	148.0	888.jpg	888_right_eye.jpg	888_left_eye.jpg
P7	Recording10	case_3	Bottom left	281310656			889.jpg	889_right_eye.jpg	889_left_eye.jpg
P7	Recording10	case_3	Middle left	282534689	289.0	547.0	890.jpg	890_right_eye.jpg	890_left_eye.jpg
P7	Recording10	case_4	Middle right	318987885	1721.0	557.0	891.jpg	891_right_eye.jpg	891_left_eye.jpg
P7	Recording10	case_4	Top center	320717453	981.0	132.0	892.jpg	892_right_eye.jpg	892_left_eye.jpg
P7	Recording10	case_4	Middle center	322206763			893.jpg	893_right_eye.jpg	893_left_eye.jpg
P7	Recording10	case_4	Middle left	323510658			894.jpg	894_right_eye.jpg	894_left_eye.jpg
P7	Recording10	case_4	Bottom right	324760120	1722.0	960.0	895.jpg	895_right_eye.jpg	895_left_eye.jpg
P7	Recording10	case_4	Bottom left	326198656			896.jpg	896_right_eye.jpg	896_left_eye.jpg
P7	Recording10	case_4	Top right	327349688	1738.0	137.0	897.jpg	897_right_eye.jpg	897_left_eye.jpg
P7	Recording10	case_4	Top left	328694870			898.jpg	898_right_eye.jpg	898_left_eye.jpg
P7	Recording10	case_4	Bottom center	330606841			899.jpg	899_right_eye.jpg	899_left_eye.jpg
P7	Recording10	case_4	Middle center	331791003			900.jpg	900_right_eye.jpg	900_left_eye.jpg
P7	Recording10	case_4	Bottom right	332628825	1737.0	966.0	901.jpg	901_right_eye.jpg	901_left_eye.jpg
P7	Recording10	case_4	Top right	333925279	1747.0	141.0	902.jpg	902_right_eye.jpg	902_left_eye.jpg
P7	Recording10	case_4	Bottom left	335014678			903.jpg	903_right_eye.jpg	903_left_eye.jpg
P7	Recording10	case_4	Top left	336550686			904.jpg	904_right_eye.jpg	904_left_eye.jpg
P7	Recording10	case_4	Middle left	338118981			905.jpg	905_right_eye.jpg	905_left_eye.jpg
P7	Recording10	case_4	Middle right	339331099	1735.0	552.0	906.jpg	906_right_eye.jpg	906_left_eye.jpg
P7	Recording10	case_4	Top center	340604179	983.0	120.0	907.jpg	907_right_eye.jpg	907_left_eye.jpg
P7	Recording10	case_4	Bottom center	341854740			908.jpg	908_right_eye.jpg	908_left_eye.jpg
P7	Recording10	case_4	Bottom right	342917132	1724.0	970.0	909.jpg	909_right_eye.jpg	909_left_eye.jpg
P7	Recording10	case_4	Middle left	344374699			910.jpg	910_right_eye.jpg	910_left_eye.jpg
P7	Recording10	case_4	Middle center	345598929			911.jpg	911_right_eye.jpg	911_left_eye.jpg
P7	Recording10	case_4	Bottom left	346590777			912.jpg	912_right_eye.jpg	912_left_eye.jpg
P7	Recording10	case_4	Top left	347774600			913.jpg	913_right_eye.jpg	913_left_eye.jpg
P7	Recording10	case_4	Top center	349429451	994.0	109.0	914.jpg	914_right_eye.jpg	914_left_eye.jpg
P7	Recording10	case_4	Top right	351206003	1749.0	134.0	915.jpg	915_right_eye.jpg	915_left_eye.jpg
P7	Recording10	case_4	Middle right	352445793	1731.0	559.0	916.jpg	916_right_eye.jpg	916_left_eye.jpg
P7	Recording10	case_4	Bottom center	354238708	1036.0	961.0	917.jpg	917_right_eye.jpg	917_left_eye.jpg
P7	Recording10	case_5	Top left	388022708			918.jpg	918_right_eye.jpg	918_left_eye.jpg
P7	Recording10	case_5	Middle right	388763085	1742.0	558.0	919.jpg	919_right_eye.jpg	919_left_eye.jpg
P7	Recording10	case_5	Top right	390356168	1747.0	141.0	920.jpg	920_right_eye.jpg	920_left_eye.jpg
P7	Recording10	case_5	Bottom right	391699284	1743.0	942.0	921.jpg	921_right_eye.jpg	921_left_eye.jpg
P7	Recording10	case_5	Bottom left	393158629			922.jpg	922_right_eye.jpg	922_left_eye.jpg
P7	Recording10	case_5	Top center	394365683	1053.0	107.0	923.jpg	923_right_eye.jpg	923_left_eye.jpg
P7	Recording10	case_5	Middle left	395967068			924.jpg	924_right_eye.jpg	924_left_eye.jpg
P7	Recording10	case_5	Bottom center	397270639			925.jpg	925_right_eye.jpg	925_left_eye.jpg
P7	Recording10	case_5	Middle center	398281548	1023.0	435.0	926.jpg	926_right_eye.jpg	926_left_eye.jpg
P7	Recording10	case_5	Top right	399531498	1747.0	136.0	927.jpg	927_right_eye.jpg	927_left_eye.jpg
P7	Recording10	case_5	Bottom center	401086620			928.jpg	928_right_eye.jpg	928_left_eye.jpg
P7	Recording10	case_5	Bottom left	402470624			929.jpg	929_right_eye.jpg	929_left_eye.jpg
P7	Recording10	case_5	Middle right	404020641	1732.0	564.0	930.jpg	930_right_eye.jpg	930_left_eye.jpg
P7	Recording10	case_5	Bottom right	405387066	1747.0	969.0	931.jpg	931_right_eye.jpg	931_left_eye.jpg
P7	Recording10	case_5	Top left	406950648			932.jpg	932_right_eye.jpg	932_left_eye.jpg
P7	Recording10	case_5	Middle left	408239132			933.jpg	933_right_eye.jpg	933_left_eye.jpg
P7	Recording10	case_5	Middle center	409511620			934.jpg	934_right_eye.jpg	934_left_eye.jpg
P7	Recording10	case_5	Top center	410676372	974.0	94.0	935.jpg	935_right_eye.jpg	935_left_eye.jpg
P7	Recording10	case_5	Top center	411932667	1015.0	106.0	936.jpg	936_right_eye.jpg	936_left_eye.jpg
P7	Recording10	case_5	Bottom left	413355928	356.0	945.0	937.jpg	937_right_eye.jpg	937_left_eye.jpg
P7	Recording10	case_5	Top left	414982959			938.jpg	938_right_eye.jpg	938_left_eye.jpg
P7	Recording10	case_5	Bottom right	416148821	1749.0	958.0	939.jpg	939_right_eye.jpg	939_left_eye.jpg
P7	Recording10	case_5	Top right	417428453	1753.0	132.0	940.jpg	940_right_eye.jpg	940_left_eye.jpg
P7	Recording10	case_5	Middle right	418678246	1744.0	550.0	941.jpg	941_right_eye.jpg	941_left_eye.jpg
P7	Recording10	case_5	Bottom center	420006644			942.jpg	942_right_eye.jpg	942_left_eye.jpg
P7	Recording10	case_5	Middle center	421318658			943.jpg	943_right_eye.jpg	943_left_eye.jpg
P7	Recording10	case_5	Middle left	422558945			944.jpg	944_right_eye.jpg	944_left_eye.jpg
P7	Recording10	case_6	Bottom right	437798818			945.jpg	945_right_eye.jpg	945_left_eye.jpg
P7	Recording10	case_6	Middle center	439491089	939.0	498.0	946.jpg	946_right_eye.jpg	946_left_eye.jpg
P7	Recording10	case_6	Top right	440957511	1753.0	128.0	947.jpg	947_right_eye.jpg	947_left_eye.jpg
P7	Recording10	case_6	Bottom center	442479047			948.jpg	948_right_eye.jpg	948_left_eye.jpg
P7	Recording10	case_6	Top center	443700505	970.0	113.0	949.jpg	949_right_eye.jpg	949_left_eye.jpg
P7	Recording10	case_6	Top left	445083618	187.0	85.0	950.jpg	950_right_eye.jpg	950_left_eye.jpg
P7	Recording10	case_6	Bottom left	446453395	158.0	927.0	951.jpg	951_right_eye.jpg	951_left_eye.jpg
P7	Recording10	case_6	Middle right	447739844	1730.0	564.0	952.jpg	952_right_eye.jpg	952_left_eye.jpg
P7	Recording10	case_6	Middle left	448996310	179.0	508.0	953.jpg	953_right_eye.jpg	953_left_eye.jpg
P7	Recording10	case_6	Bottom center	450423082			954.jpg	954_right_eye.jpg	954_left_eye.jpg
P7	Recording10	case_6	Top right	451412482	1742.0	132.0	955.jpg	955_right_eye.jpg	955_left_eye.jpg
P7	Recording10	case_6	Bottom left	452662392	156.0	937.0	956.jpg	956_right_eye.jpg	956_left_eye.jpg
P7	Recording10	case_6	Bottom right	454112016	1742.0	956.0	957.jpg	957_right_eye.jpg	957_left_eye.jpg
P7	Recording10	case_6	Middle right	455245201	1741.0	549.0	958.jpg	958_right_eye.jpg	958_left_eye.jpg
P7	Recording10	case_6	Middle left	456291693	172.0	500.0	959.jpg	959_right_eye.jpg	959_left_eye.jpg
P7	Recording10	case_6	Middle center	457583593			960.jpg	960_right_eye.jpg	960_left_eye.jpg
P7	Recording10	case_6	Top left	458524644	181.0	82.0	961.jpg	961_right_eye.jpg	961_left_eye.jpg
P7	Recording10	case_6	Top center	459877770	974.0	99.0	962.jpg	962_right_eye.jpg	962_left_eye.jpg
P7	Recording10	case_6	Top right	461164218	1755.0	125.0	963.jpg	963_right_eye.jpg	963_left_eye.jpg
P7	Recording10	case_6	Middle right	462387446	1742.0	541.0	964.jpg	964_right_eye.jpg	964_left_eye.jpg
P7	Recording10	case_6	Middle center	463500609	966.0	409.0	965.jpg	965_right_eye.jpg	965_left_eye.jpg
P7	Recording10	case_6	Bottom right	464806786			966.jpg	966_right_eye.jpg	966_left_eye.jpg
P7	Recording10	case_6	Top center	465786894	955.0	382.0	967.jpg	967_right_eye.jpg	967_left_eye.jpg
P7	Recording10	case_6	Middle left	467209904	177.0	478.0	968.jpg	968_right_eye.jpg	968_left_eye.jpg
P7	Recording10	case_6	Bottom center	468670730			969.jpg	969_right_eye.jpg	969_left_eye.jpg
P7	Recording10	case_6	Bottom left	469990745			970.jpg	970_right_eye.jpg	970_left_eye.jpg
P7	Recording10	case_6	Top left	470955956	194.0	82.0	971.jpg	971_right_eye.jpg	971_left_eye.jpg
P8	Recording11	case_1	Top left	175306292	183.0	104.0	972.jpg	972_right_eye.jpg	972_left_eye.jpg
P8	Recording11	case_1	Bottom right	176619415	1708.0	935.0	973.jpg	973_right_eye.jpg	973_left_eye.jpg
P8	Recording11	case_1	Middle center	177865867	948.0	554.0	974.jpg	974_right_eye.jpg	974_left_eye.jpg
P8	Recording11	case_1	Middle left	179025652	182.0	560.0	975.jpg	975_right_eye.jpg	975_left_eye.jpg
P8	Recording11	case_1	Bottom center	180248926	938.0	944.0	976.jpg	976_right_eye.jpg	976_left_eye.jpg
P8	Recording11	case_1	Top center	181498613	942.0	109.0	977.jpg	977_right_eye.jpg	977_left_eye.jpg
P8	Recording11	case_1	Middle right	182721833	1701.0	549.0	978.jpg	978_right_eye.jpg	978_left_eye.jpg
P8	Recording11	case_1	Bottom left	184041613	188.0	930.0	979.jpg	979_right_eye.jpg	979_left_eye.jpg
P8	Recording11	case_1	Top right	185337961	1700.0	131.0	980.jpg	980_right_eye.jpg	980_left_eye.jpg
P8	Recording11	case_1	Middle right	186481221	1703.0	557.0	981.jpg	981_right_eye.jpg	981_left_eye.jpg
P8	Recording11	case_1	Top left	187657600	179.0	101.0	982.jpg	982_right_eye.jpg	982_left_eye.jpg
P8	Recording11	case_1	Middle center	188634204	943.0	550.0	983.jpg	983_right_eye.jpg	983_left_eye.jpg
P8	Recording11	case_1	Bottom center	189793999	944.0	949.0	984.jpg	984_right_eye.jpg	984_left_eye.jpg
P8	Recording11	case_1	Bottom left	190770398	193.0	927.0	985.jpg	985_right_eye.jpg	985_left_eye.jpg
P8	Recording11	case_1	Top right	191793667	1700.0	133.0	986.jpg	986_right_eye.jpg	986_left_eye.jpg
P8	Recording11	case_1	Bottom right	192810170	1707.0	936.0	987.jpg	987_right_eye.jpg	987_left_eye.jpg
P8	Recording11	case_1	Top center	193883330	933.0	113.0	988.jpg	988_right_eye.jpg	988_left_eye.jpg
P8	Recording11	case_1	Middle left	194913166	192.0	558.0	989.jpg	989_right_eye.jpg	989_left_eye.jpg
P8	Recording11	case_1	Top center	196032972	948.0	120.0	990.jpg	990_right_eye.jpg	990_left_eye.jpg
P8	Recording11	case_1	Middle left	197116123	189.0	559.0	991.jpg	991_right_eye.jpg	991_left_eye.jpg
P8	Recording11	case_1	Bottom left	198385927	190.0	930.0	992.jpg	992_right_eye.jpg	992_left_eye.jpg
P8	Recording11	case_1	Top right	199402432	1699.0	131.0	993.jpg	993_right_eye.jpg	993_left_eye.jpg
P8	Recording11	case_1	Middle center	200412177	943.0	553.0	994.jpg	994_right_eye.jpg	994_left_eye.jpg
P8	Recording11	case_1	Bottom right	202625148	1698.0	927.0	995.jpg	995_right_eye.jpg	995_left_eye.jpg
P8	Recording11	case_1	Top left	203698317	182.0	100.0	996.jpg	996_right_eye.jpg	996_left_eye.jpg
P8	Recording11	case_1	Bottom center	204704780	939.0	949.0	997.jpg	997_right_eye.jpg	997_left_eye.jpg
P8	Recording11	case_1	Middle right	206011283	1700.0	547.0	998.jpg	998_right_eye.jpg	998_left_eye.jpg
P8	Recording11	case_2	Top right	230760687	1720.0	108.0	999.jpg	999_right_eye.jpg	999_left_eye.jpg
P8	Recording11	case_2	Middle left	231970498	182.0	534.0	1000.jpg	1000_right_eye.jpg	1000_left_eye.jpg
P8	Recording11	case_2	Bottom center	233233523	954.0	943.0	1001.jpg	1001_right_eye.jpg	1001_left_eye.jpg
P8	Recording11	case_2	Bottom left	234496747	181.0	932.0	1002.jpg	1002_right_eye.jpg	1002_left_eye.jpg
P8	Recording11	case_2	Top left	235769890	193.0	83.0	1003.jpg	1003_right_eye.jpg	1003_left_eye.jpg
P8	Recording11	case_2	Bottom right	237003025	1730.0	907.0	1004.jpg	1004_right_eye.jpg	1004_left_eye.jpg
P8	Recording11	case_2	Top center	238402795	954.0	53.0	1005.jpg	1005_right_eye.jpg	1005_left_eye.jpg
P8	Recording11	case_2	Middle right	239635904	1715.0	537.0	1006.jpg	1006_right_eye.jpg	1006_left_eye.jpg
P8	Recording11	case_2	Middle center	241218899	951.0	568.0	1007.jpg	1007_right_eye.jpg	1007_left_eye.jpg
P8	Recording11	case_2	Middle right	242458713	1719.0	544.0	1008.jpg	1008_right_eye.jpg	1008_left_eye.jpg
P8	Recording11	case_2	Bottom left	243545200	189.0	915.0	1009.jpg	1009_right_eye.jpg	1009_left_eye.jpg
P8	Recording11	case_2	Middle center	244601784	948.0	542.0	1010.jpg	1010_right_eye.jpg	1010_left_eye.jpg
P8	Recording11	case_2	Top right	245761609	1703.0	118.0	1011.jpg	1011_right_eye.jpg	1011_left_eye.jpg
P8	Recording11	case_2	Bottom right	247011309	1726.0	920.0	1012.jpg	1012_right_eye.jpg	1012_left_eye.jpg
P8	Recording11	case_2	Top center	247891120	956.0	48.0	1013.jpg	1013_right_eye.jpg	1013_left_eye.jpg
P8	Recording11	case_2	Top left	248987756	179.0	95.0	1014.jpg	1014_right_eye.jpg	1014_left_eye.jpg
P8	Recording11	case_2	Middle left	250337423	184.0	549.0	1015.jpg	1015_right_eye.jpg	1015_left_eye.jpg
P8	Recording11	case_2	Bottom center	251427341	950.0	947.0	1016.jpg	1016_right_eye.jpg	1016_left_eye.jpg
P8	Recording11	case_2	Top right	252480511	1710.0	125.0	1017.jpg	1017_right_eye.jpg	1017_left_eye.jpg
P8	Recording11	case_2	Middle left	253483561	177.0	550.0	1018.jpg	1018_right_eye.jpg	1018_left_eye.jpg
P8	Recording11	case_2	Middle center	254650022	948.0	547.0	1019.jpg	1019_right_eye.jpg	1019_left_eye.jpg
P8	Recording11	case_2	Bottom center	256779814	948.0	945.0	1020.jpg	1020_right_eye.jpg	1020_left_eye.jpg
P8	Recording11	case_2	Bottom right	258139593	1711.0	923.0	1021.jpg	1021_right_eye.jpg	1021_left_eye.jpg
P8	Recording11	case_2	Bottom left	259506035	175.0	926.0	1022.jpg	1022_right_eye.jpg	1022_left_eye.jpg
P8	Recording11	case_2	Top left	260505884	193.0	91.0	1023.jpg	1023_right_eye.jpg	1023_left_eye.jpg
P8	Recording11	case_2	Top center	261705683	946.0	63.0	1024.jpg	1024_right_eye.jpg	1024_left_eye.jpg
P8	Recording11	case_2	Middle right	263275351	1713.0	560.0	1025.jpg	1025_right_eye.jpg	1025_left_eye.jpg
P8	Recording11	case_3	Bottom center	307674869	945.0	949.0	1026.jpg	1026_right_eye.jpg	1026_left_eye.jpg
P8	Recording11	case_3	Bottom left	308714703	188.0	931.0	1027.jpg	1027_right_eye.jpg	1027_left_eye.jpg
P8	Recording11	case_3	Top left	309761189	180.0	89.0	1028.jpg	1028_right_eye.jpg	1028_left_eye.jpg
P8	Recording11	case_3	Top right	310817580	1713.0	119.0	1029.jpg	1029_right_eye.jpg	1029_left_eye.jpg
P8	Recording11	case_3	Middle right	311857407	1706.0	560.0	1030.jpg	1030_right_eye.jpg	1030_left_eye.jpg
P8	Recording11	case_3	Middle left	312883903	183.0	552.0	1031.jpg	1031_right_eye.jpg	1031_left_eye.jpg
P8	Recording11	case_3	Bottom right	314073816	1708.0	930.0	1032.jpg	1032_right_eye.jpg	1032_left_eye.jpg
P8	Recording11	case_3	Middle center	315050229	951.0	545.0	1033.jpg	1033_right_eye.jpg	1033_left_eye.jpg
P8	Recording11	case_3	Top center	315913522	949.0	117.0	1034.jpg	1034_right_eye.jpg	1034_left_eye.jpg
P8	Recording11	case_3	Bottom left	316883362	191.0	922.0	1035.jpg	1035_right_eye.jpg	1035_left_eye.jpg
P8	Recording11	case_3	Middle right	317979842	1711.0	554.0	1036.jpg	1036_right_eye.jpg	1036_left_eye.jpg
P8	Recording11	case_3	Top left	318986337	186.0	94.0	1037.jpg	1037_right_eye.jpg	1037_left_eye.jpg
P8	Recording11	case_3	Bottom right	320489437	1697.0	935.0	1038.jpg	1038_right_eye.jpg	1038_left_eye.jpg
P8	Recording11	case_3	Bottom center	321555929	940.0	944.0	1039.jpg	1039_right_eye.jpg	1039_left_eye.jpg
P8	Recording11	case_3	Middle left	322539102	176.0	536.0	1040.jpg	1040_right_eye.jpg	1040_left_eye.jpg
P8	Recording11	case_3	Top center	323458952	942.0	115.0	1041.jpg	1041_right_eye.jpg	1041_left_eye.jpg
P8	Recording11	case_3	Middle center	324465438	942.0	555.0	1042.jpg	1042_right_eye.jpg	1042_left_eye.jpg
P8	Recording11	case_3	Top right	325401872	1711.0	124.0	1043.jpg	1043_right_eye.jpg	1043_left_eye.jpg
P8	Recording11	case_3	Top right	327554847	1711.0	124.0	1044.jpg	1044_right_eye.jpg	1044_left_eye.jpg
P8	Recording11	case_3	Top center	328811420	944.0	99.0	1045.jpg	1045_right_eye.jpg	1045_left_eye.jpg
P8	Recording11	case_3	Bottom left	329954471	186.0	930.0	1046.jpg	1046_right_eye.jpg	1046_left_eye.jpg
P8	Recording11	case_3	Middle left	331131041	181.0	546.0	1047.jpg	1047_right_eye.jpg	1047_left_eye.jpg
P8	Recording11	case_3	Top left	332050892	186.0	94.0	1048.jpg	1048_right_eye.jpg	1048_left_eye.jpg
P8	Recording11	case_3	Middle right	333267258	1707.0	555.0	1049.jpg	1049_right_eye.jpg	1049_left_eye.jpg
P8	Recording11	case_3	Middle center	334857092	946.0	541.0	1050.jpg	1050_right_eye.jpg	1050_left_eye.jpg
P8	Recording11	case_3	Bottom right	335786838	1693.0	924.0	1051.jpg	1051_right_eye.jpg	1051_left_eye.jpg
P8	Recording11	case_3	Bottom center	336883437	943.0	934.0	1052.jpg	1052_right_eye.jpg	1052_left_eye.jpg
P8	Recording11	case_4	Top right	374477400	1709.0	129.0	1053.jpg	1053_right_eye.jpg	1053_left_eye.jpg
P8	Recording11	case_4	Top center	376657047	957.0	106.0	1054.jpg	1054_right_eye.jpg	1054_left_eye.jpg
P8	Recording11	case_4	Bottom left	377906749	185.0	934.0	1055.jpg	1055_right_eye.jpg	1055_left_eye.jpg
P8	Recording11	case_4	Top left	379036657	180.0	95.0	1056.jpg	1056_right_eye.jpg	1056_left_eye.jpg
P8	Recording11	case_4	Bottom right	380179695	1703.0	930.0	1057.jpg	1057_right_eye.jpg	1057_left_eye.jpg
P8	Recording11	case_4	Bottom center	381402939	948.0	942.0	1058.jpg	1058_right_eye.jpg	1058_left_eye.jpg
P8	Recording11	case_4	Middle left	382569420	189.0	540.0	1059.jpg	1059_right_eye.jpg	1059_left_eye.jpg
P8	Recording11	case_4	Middle right	383739125	1698.0	545.0	1060.jpg	1060_right_eye.jpg	1060_left_eye.jpg
P8	Recording11	case_4	Middle center	384745730	945.0	539.0	1061.jpg	1061_right_eye.jpg	1061_left_eye.jpg
P8	Recording11	case_4	Middle right	385795560	1705.0	525.0	1062.jpg	1062_right_eye.jpg	1062_left_eye.jpg
P8	Recording11	case_4	Top center	386905376	953.0	111.0	1063.jpg	1063_right_eye.jpg	1063_left_eye.jpg
P8	Recording11	case_4	Middle left	387995181	187.0	539.0	1064.jpg	1064_right_eye.jpg	1064_left_eye.jpg
P8	Recording11	case_4	Top left	389051692	185.0	93.0	1065.jpg	1065_right_eye.jpg	1065_left_eye.jpg
P8	Recording11	case_4	Top right	390184842	1711.0	122.0	1066.jpg	1066_right_eye.jpg	1066_left_eye.jpg
P8	Recording11	case_4	Middle center	391401301	949.0	539.0	1067.jpg	1067_right_eye.jpg	1067_left_eye.jpg
P8	Recording11	case_4	Bottom center	392467792	944.0	939.0	1068.jpg	1068_right_eye.jpg	1068_left_eye.jpg
P8	Recording11	case_4	Bottom right	393554279	1701.0	929.0	1069.jpg	1069_right_eye.jpg	1069_left_eye.jpg
P8	Recording11	case_4	Bottom left	394674111	194.0	929.0	1070.jpg	1070_right_eye.jpg	1070_left_eye.jpg
P8	Recording11	case_4	Top left	396073883	178.0	93.0	1071.jpg	1071_right_eye.jpg	1071_left_eye.jpg
P8	Recording11	case_4	Middle right	397666966	1702.0	558.0	1072.jpg	1072_right_eye.jpg	1072_left_eye.jpg
P8	Recording11	case_4	Middle center	398803350	943.0	549.0	1073.jpg	1073_right_eye.jpg	1073_left_eye.jpg
P8	Recording11	case_4	Bottom center	400009816	941.0	943.0	1074.jpg	1074_right_eye.jpg	1074_left_eye.jpg
P8	Recording11	case_4	Top center	401306377	948.0	98.0	1075.jpg	1075_right_eye.jpg	1075_left_eye.jpg
P8	Recording11	case_4	Top right	402466198	1702.0	120.0	1076.jpg	1076_right_eye.jpg	1076_left_eye.jpg
P8	Recording11	case_4	Bottom right	403595915	1698.0	934.0	1077.jpg	1077_right_eye.jpg	1077_left_eye.jpg
P8	Recording11	case_4	Middle left	404769052	184.0	539.0	1078.jpg	1078_right_eye.jpg	1078_left_eye.jpg
P8	Recording11	case_4	Bottom left	405932310	189.0	931.0	1079.jpg	1079_right_eye.jpg	1079_left_eye.jpg
P8	Recording11	case_5	Bottom right	438306928	1688.0	928.0	1080.jpg	1080_right_eye.jpg	1080_left_eye.jpg
P8	Recording11	case_5	Middle left	439323523	186.0	529.0	1081.jpg	1081_right_eye.jpg	1081_left_eye.jpg
P8	Recording11	case_5	Bottom center	440483340	935.0	940.0	1082.jpg	1082_right_eye.jpg	1082_left_eye.jpg
P8	Recording11	case_5	Top right	441666384	1705.0	117.0	1083.jpg	1083_right_eye.jpg	1083_left_eye.jpg
P8	Recording11	case_5	Middle center	442906177	940.0	550.0	1084.jpg	1084_right_eye.jpg	1084_left_eye.jpg
P8	Recording11	case_5	Top left	443969433	171.0	81.0	1085.jpg	1085_right_eye.jpg	1085_left_eye.jpg
P8	Recording11	case_5	Top center	445299120	953.0	103.0	1086.jpg	1086_right_eye.jpg	1086_left_eye.jpg
P8	Recording11	case_5	Bottom left	446595664	182.0	927.0	1087.jpg	1087_right_eye.jpg	1087_left_eye.jpg
P8	Recording11	case_5	Middle right	452514709	1702.0	551.0	1088.jpg	1088_right_eye.jpg	1088_left_eye.jpg
P8	Recording11	case_5	Bottom right	453737746	1702.0	936.0	1089.jpg	1089_right_eye.jpg	1089_left_eye.jpg
P8	Recording11	case_5	Middle center	454947639	939.0	548.0	1090.jpg	1090_right_eye.jpg	1090_left_eye.jpg
P8	Recording11	case_5	Middle left	456114121	189.0	541.0	1091.jpg	1091_right_eye.jpg	1091_left_eye.jpg
P8	Recording11	case_5	Top center	457283930	947.0	121.0	1092.jpg	1092_right_eye.jpg	1092_left_eye.jpg
P8	Recording11	case_5	Middle right	458353753	1708.0	559.0	1093.jpg	1093_right_eye.jpg	1093_left_eye.jpg
P8	Recording11	case_5	Bottom center	460026817	938.0	939.0	1094.jpg	1094_right_eye.jpg	1094_left_eye.jpg
P8	Recording11	case_5	Top left	461456593	176.0	99.0	1095.jpg	1095_right_eye.jpg	1095_left_eye.jpg
P8	Recording11	case_5	Top right	462569737	1717.0	116.0	1096.jpg	1096_right_eye.jpg	1096_left_eye.jpg
P8	Recording11	case_5	Bottom left	463786111	200.0	919.0	1097.jpg	1097_right_eye.jpg	1097_left_eye.jpg
P8	Recording11	case_5	Top right	464899258	1711.0	123.0	1098.jpg	1098_right_eye.jpg	1098_left_eye.jpg
P8	Recording11	case_5	Bottom right	466162501	1697.0	945.0	1099.jpg	1099_right_eye.jpg	1099_left_eye.jpg
